TF,Target/Input,Targets/Database,Fraction/Input,Fraction/Database,Difference,P-value,Z-score,Combined Score,Genes
STAT5B,52,1729,0.08201892744479496,0.08303318445949191,-0.0010142570146969565,0.5578531296532161,0.4075121416637492,-0.23784835719748468,PLAC1L;CYP1B1;SLC41A2;GSTA4;ZFP93;GPR155;ST6GAL1;NRP2;NRP1;SLC4A10;PPIC;OMG;ITIH5;ENDOU;SULF2;ARAP2;TUBB2B;BC030307;NPHP1;IL1RN;TBC1D9;PKNOX2;RRAS;NETO2;RHOC;KNG1;CFH;B630019K06RIK;4930506M07RIK;HOXA2;EGR2;KLRD1;BACH2;TTC8;6330416G13RIK;ADAMDEC1;REC8;PRDM1;OLFM4;RASSF10;BCL6;PALLD;TSLP;GBP6;TTC26;9130008F23RIK;ASPH;ASPM;ARMC9;EDNRA;PPP1R16B;RASGRP1
NR2E3,4,139,0.006309148264984227,0.006675310954233299,-3.661626892490725E-4,0.6133893891434656,0.525840699507758,-0.2570074424493591,RTKN2;TET1;KNG1;MORN4
AP1,4,183,0.006309148264984227,0.008788359026076935,-0.002479210761092708,0.806615624751528,1.211582009934541,-0.26037869761100096,IGLL1;HTRA3;ST8SIA1;ACVR1
ETS1,45,1681,0.07097791798107256,0.08072804110838976,-0.009750123127317198,0.8320771579946097,1.4233680652414742,-0.26165790015614177,ARMCX1;CPEB3;BGN;AFP;OMG;ARHGAP12;ITIH5;ENDOU;BC030307;PLS3;UBA7;IL1RN;GPR68;PKNOX2;RRAS;TNFRSF13C;GPR35;PURA;GMPR;GP9;MTAP9;EGR2;MYCN;CD302;CXCL14;AGPAT3;DNTT;ROBO1;ITGAE;TMEM91;MYCT1;2210020M01RIK;GSPT2;FSTL1;H1FX;CMKLR1;GFRA1;ASPM;COL1A2;CHGA;B4GALNT4;MORN4;DNASE1L3;ANKRD17;ZFYVE9
JUN,47,1699,0.07413249211356467,0.08159246986505307,-0.007459977751488406,0.7709839880220593,1.10638300708726,-0.28775658224669065,IL1B;CES1D;LRBA;CD3E;KCTD4;PLBD1;CAMK2D;SULF2;BC030307;TNK1;SH2D5;RHOJ;AHI1;KLRB1A;CDS1;MAFB;DIO2;MARVELD2;TNFRSF19;BDH1;OLFML2B;MECOM;FPR1;DNAJC6;MEIS1;FSCN1;CXCL16;KIF17;MAF;PRKG1;C1QA;REC8;ZBTB46;DNTT;TMEM91;CD79A;SLC18A2;GBP6;HNF4A;TRP53INP2;TSPAN6;CECR2;BBS1;TMCC3;SLAMF7;H2-AA;MSI2
CREB1,26,849,0.04100946372239748,0.04077222302261922,2.3724069977825585E-4,0.5170454525031482,0.585716236885924,-0.38635277548805214,TCEAL8;CXCL12;DNAJC6;CXXC5;ZCCHC7;PCDH7;PGM2L1;KLK8;GSTA4;PRDM1;SCD1;TET1;UBE2E2;ARAP2;BCL2L11;NPHP1;MARCKS;SMPDL3B;BATF3;SMTNL2;TRP53INP2;CAPSL;PURA;FLT3;RLTPR;MSI2
RUNX1,1,53,0.0015772870662460567,0.0025452624501752868,-9.6797538392923E-4,0.8024264816536287,2.643611171529224,-0.5818985782927601,KCNK13
SMAD3,2,72,0.0031545741324921135,0.00345771502665322,-3.031408941611066E-4,0.6469940120571888,1.3542167922099069,-0.5896506915096583,1700061J05RIK;HOXB3
SMAD4,48,1580,0.07570977917981073,0.07587763530711233,-1.678561273016077E-4,0.5285638876792909,0.9582870915978611,-0.6109957962151882,RBPMS2;NUAK1;ENAH;LRBA;AUTS2;SLC45A3;LYPD6B;GPR125;IKZF2;DDX4;BCL11B;CAMK1D;ARAP2;MREG;ADAM23;TSPAN33;IFIT3;DMWD;CPD;PARD6B;ITSN1;D630045J12RIK;BCMO1;KIF1B;RAG1;FARP1;RIMS2;ZBTB46;DIP2C;MLLT4;ASB2;RHOBTB3;PHTF2;RASSF8;MYCL1;JAG1;CECR2;PTGFRN;ACVR1;ALDH1A2;PPP1R9A;TULP4;SLC46A1;ANKRD17;PBX3;MED12L;PAQR5;SBF2
STAT1,2,68,0.0031545741324921135,0.0032656197473947077,-1.1104561490259427E-4,0.616809033421641,1.382608723351871,-0.668070743672991,TNIK;LPL
ZFX,2,43,0.0031545741324921135,0.0020650242520290065,0.001089549880463107,0.38548285110800107,0.715413487652027,-0.6819740394658675,DMWD;THY1
ESRRB,2,65,0.0031545741324921135,0.003121548287950824,3.302584454128966E-5,0.5928958863036528,1.326693010348109,-0.6935108164342405,MYCN;PPP1R9A
ESR2,2,51,0.0031545741324921135,0.002449214810546031,7.053593219460827E-4,0.46701735269828526,1.1421785021228283,-0.8696419924351351,TRIB2;SBK1
PPARG::RXRA,1,12,0.0015772870662460567,5.762858377755367E-4,0.00100100122847052,0.3229546089658891,2.9755336930955196,-3.3630776012269656,MYLK
