Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
VRK1,2,8,0.041666666666666664,0.0017648356496801235,0.03990183101698654,0.004586009716757872,5.96217516146777,-32.10479274532369,JUN;TP53
HSPB8,1,12,0.020833333333333332,0.0026472534745201853,0.018186079858813146,0.12812924799922165,16.326033897843626,-33.545359385299896,CSNK2A1
DYRK2,1,13,0.020833333333333332,0.002867857930730201,0.017965475402603133,0.1372907620322722,17.73221033321696,-35.21003883767235,TP53
TRRAP,1,11,0.020833333333333332,0.0024266490183101697,0.018406684315023163,0.11887249151040138,16.868276652794854,-35.9244339032159,ESR1
MAPK15,2,7,0.041666666666666664,0.001544231193470108,0.040122435473196556,0.0036934249708839833,6.809703153257224,-38.14251662264405,JUN;NR3C1
PHKG1,1,8,0.020833333333333332,0.0017648356496801235,0.019068497683653207,0.09052103046015669,16.30558791670564,-39.1688442573584,CALM1
EIF2AK1,1,6,0.020833333333333332,0.0013236267372600927,0.01950970659607324,0.07112582295889561,15.67148581244547,-41.42451392195971,HSP90AA1
GRK1,1,8,0.020833333333333332,0.0017648356496801235,0.019068497683653207,0.09052103046015669,17.650944415675053,-42.40062341478264,CALM1
HIPK1,1,8,0.020833333333333332,0.0017648356496801235,0.019068497683653207,0.09052103046015669,17.904481477087575,-43.00966331709497,TP53
EIF2AK3,1,7,0.020833333333333332,0.001544231193470108,0.019289102139863224,0.08087351873878636,18.35080321383697,-46.14986322391022,HSP90AA1
PNCK,2,2,0.041666666666666664,4.4120891242003087E-4,0.04122545775424663,6.365460817642961E-4,6.323850987652317,-46.54008882694633,HSP90AB1;HSP90AA1
SMG1,1,8,0.020833333333333332,0.0017648356496801235,0.019068497683653207,0.09052103046015669,20.85187397569382,-50.08981021722214,TP53
PRKD3,1,7,0.020833333333333332,0.001544231193470108,0.019289102139863224,0.08087351873878636,20.416546600606107,-51.34493690238598,KPNA2
CAMKK2,1,6,0.020833333333333332,0.0013236267372600927,0.01950970659607324,0.07112582295889561,19.967568445769864,-52.7803698365729,CALM1
FRK,2,5,0.041666666666666664,0.0011030222810500773,0.04056364438561659,0.002183538116193338,8.641405249473308,-52.94423711092397,FOS;RB1
BRD2,1,7,0.020833333333333332,0.001544231193470108,0.019289102139863224,0.08087351873878636,22.420244300500908,-56.38397381617532,RB1
OBSCN,1,5,0.020833333333333332,0.0011030222810500773,0.019730311052283254,0.06127692512490267,21.84248030147333,-60.991892075485005,CALM1
PAK6,2,3,0.041666666666666664,6.618133686300463E-4,0.04100485329803662,0.0010538146339880612,9.353385641567941,-64.12062669010594,AR;ESR1
TSSK6,1,3,0.020833333333333332,6.618133686300463E-4,0.020171519964703285,0.041271400624649186,21.009649417098597,-66.97005379394443,HSP90AB1
CAMK1D,1,4,0.020833333333333332,8.824178248400617E-4,0.01995091550849327,0.05132579712203272,22.75487052662779,-67.57199394589684,EP300
STK19,1,6,0.020833333333333332,0.0013236267372600927,0.01950970659607324,0.07112582295889561,28.593220338983052,-75.58059702706866,SP3
VRK2,1,5,0.020833333333333332,0.0011030222810500773,0.019730311052283254,0.06127692512490267,28.027492026081276,-78.26262151583394,TP53
TP53RK,1,4,0.020833333333333332,8.824178248400617E-4,0.01995091550849327,0.05132579712203272,27.463238255808033,-81.55378282572892,TP53
MAP3K6,1,4,0.020833333333333332,8.824178248400617E-4,0.01995091550849327,0.05132579712203272,31.542317991874476,-93.66686212924627,MAPK8
CAMK1G,1,3,0.020833333333333332,6.618133686300463E-4,0.020171519964703285,0.041271400624649186,30.027705375681897,-95.7158781850745,EP300
MOK,1,3,0.020833333333333332,6.618133686300463E-4,0.020171519964703285,0.041271400624649186,30.53197044922248,-97.32326622049484,JUN
GRK4,1,3,0.020833333333333332,6.618133686300463E-4,0.020171519964703285,0.041271400624649186,32.70815200796933,-104.26003099754331,CALM1
SNRK,1,3,0.020833333333333332,6.618133686300463E-4,0.020171519964703285,0.041271400624649186,33.90699624076853,-108.081449488029,JUN
RNASEL,1,3,0.020833333333333332,6.618133686300463E-4,0.020171519964703285,0.041271400624649186,39.310031516876016,-125.30408637777236,AR
TAF1L,1,1,0.020833333333333332,2.2060445621001543E-4,0.020612728877123315,0.020848597157953893,45.30960743943595,-175.36941357917783,TBP
CDK10,1,1,0.020833333333333332,2.2060445621001543E-4,0.020612728877123315,0.020848597157953893,48.17379251952544,-186.45515204091404,ETS2
STK17A,1,2,0.020833333333333332,4.4120891242003087E-4,0.020392124420913302,0.0311126869890906,54.63726538939123,-189.59893832961086,TP53
