logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols7
-2.427855449	1446130_at	-2.427855449	4.498859258	-2.107457649	0.04914175	0.229437178	-4.362969449	Mir1931
-2.427171844	1417389_at	-2.427171844	6.570747369	-2.809685456	0.011475786	0.129659685	-3.048451337	Gpc1
-2.419109696	1447894_x_at	-2.419109696	4.399869136	-2.994453607	0.007684542	0.114672314	-2.676615458	Vps52
-2.406310536	1430195_at	-2.406310536	5.441865112	-3.667083434	0.001726852	0.063125397	-1.272438271	2810043O03Rik
-2.405197728	1420719_at	-2.405197728	4.406522143	-5.711429752	1.93E-05	0.00426226	3.017092625	Tex15
-2.390164564	1436303_at	-2.390164564	4.777344218	-4.513729619	0.000259563	0.024455379	0.533704385	Mllt4
-2.389057562	1445664_at	-2.389057562	4.577912954	-4.034314103	0.000757665	0.043152374	-0.48917156	NA
-2.388144301	1452348_s_at	-2.388144301	6.719984005	-1.686102892	0.108772543	0.328663123	-5.043284755	NA
-2.384416404	1437745_at	-2.384416404	5.940650374	-3.922171027	0.00097441	0.047951135	-0.728793235	Chd7
-2.381104221	1442241_at	-2.381104221	5.168843914	-3.88938915	0.001048795	0.050141743	-0.798796385	NA
-2.378930799	1436618_at	-2.378930799	4.181782621	-2.541571341	0.020300133	0.159999436	-3.571453441	Sfxn5
-2.370261364	1457898_at	-2.370261364	5.850017596	-4.316487172	0.000402831	0.030103885	0.113640909	NA
-2.368771102	1428719_at	-2.368771102	9.382415487	-2.821894701	0.011177674	0.128685979	-3.024140233	NA
-2.367223793	1439789_at	-2.367223793	3.703035254	-4.999353078	8.90E-05	0.012293562	1.557626077	Ebf1
-2.361710914	1439468_at	-2.361710914	4.934279582	-6.32305942	5.46E-06	0.001778253	4.218469805	NA
-2.361392126	1428117_x_at	-2.361392126	6.111820656	-4.215913068	0.000504399	0.034418386	-0.101076161	NA
-2.358822675	1436177_at	-2.358822675	4.525610293	-4.948795338	9.94E-05	0.013164766	1.451918117	Plekha2
-2.356623979	1449947_s_at	-2.356623979	6.393469781	-3.57984576	0.002099456	0.069727964	-1.457529247	Zfhx3
-2.35097662	1443136_at	-2.35097662	4.918083772	-2.661210856	0.015768482	0.144959689	-3.34078491	LOC432459
-2.348338185	1425492_at	-2.348338185	5.56190535	-8.37593414	1.13E-07	8.77E-05	7.839887513	Bmpr1a
-2.347777393	1440764_at	-2.347777393	5.330064541	-3.551285254	0.002237992	0.070592121	-1.517996675	Araf
