logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols2
-1.165911178	1448550_at	-1.165911178	5.929469042	-2.475995579	0.037649887	0.337774129	-4.264162181	Lbp
-1.165721274	1421989_s_at	-1.165721274	8.10098161	-5.173161495	0.000785284	0.052567537	-0.301118488	Papss2
-1.162091871	1452381_at	-1.162091871	6.299351733	-4.056996115	0.003462871	0.117998359	-1.837829552	Creb3l2
-1.16017128	1450767_at	-1.16017128	5.963050436	-2.581361334	0.03189289	0.320145759	-4.099874562	Nedd9
-1.153014659	1421103_at	-1.153014659	7.559523988	-2.419217464	0.041176292	0.348934377	-4.352346916	Bmp2k
-1.152972515	1460271_at	-1.152972515	8.294376211	-1.984688547	0.081562754	0.445780102	-5.012553182	Trem3
-1.151322539	1449429_at	-1.151322539	5.739510445	-2.661987633	0.028097504	0.3045804	-3.97376434	Fkbp1b
-1.148958428	1424580_at	-1.148958428	6.106584649	-4.283551114	0.002524791	0.098154506	-1.510949297	Slc35a3
-1.14536225	1453915_a_at	-1.14536225	4.855220037	-3.349583419	0.009730307	0.194228148	-2.901044407	Slc37a3
-1.143701915	1422967_a_at	-1.143701915	7.857447898	-3.750225725	0.005374757	0.147093054	-2.291598509	Tfrc
-1.142298512	1449151_at	-1.142298512	4.085091831	-8.394852642	2.65E-05	0.006624069	3.147051153	Cdk18
-1.134330572	1452114_s_at	-1.134330572	3.094263176	-2.659863376	0.028191345	0.304611929	-3.977090063	Igfbp5
-1.132171667	1448460_at	-1.132171667	6.032505374	-2.28458615	0.050918735	0.376007603	-4.560108909	Acvr1
-1.126769389	1451941_a_at	-1.126769389	10.84639167	-7.24265095	7.82E-05	0.012468167	2.065118169	Fcgr2b
-1.125309711	1452532_x_at	-1.125309711	4.313731288	-1.377130802	0.204882587	0.612123759	-5.84591608	Ceacam1
-1.124304219	1425581_s_at	-1.124304219	7.992259274	-2.67763953	0.027415824	0.303901482	-3.949255746	Galnt7
-1.124168105	1422259_a_at	-1.124168105	3.585326592	-1.986469127	0.081336288	0.445780102	-5.009923213	Ccr5
-1.123794249	1453753_at	-1.123794249	4.273327632	-1.675286083	0.131474296	0.53293481	-5.455208311	Dtl
-1.122716369	1449027_at	-1.122716369	4.70778833	-1.212549149	0.259067351	0.666097487	-6.041362905	Rhou
-1.122669486	1452163_at	-1.122669486	8.491874506	-2.850948602	0.020908761	0.27314181	-3.677635831	Ets1
-1.116359094	1451707_s_at	-1.116359094	5.323303043	-2.545404838	0.033749796	0.323843458	-4.156017155	Slc41a3
-1.115705297	1451569_at	-1.115705297	6.667608781	-1.486544222	0.174527546	0.579862004	-5.707504837	Nr2c2
-1.113677606	1416416_x_at	-1.113677606	8.286131802	-1.555984395	0.157395002	0.559790984	-5.616542125	Gstm1
-1.112309808	1425214_at	-1.112309808	5.670992945	-4.051976138	0.003487493	0.118125785	-1.845154209	P2ry6
-1.10983497	1452419_at	-1.10983497	7.084511834	-4.802323432	0.001260008	0.069874872	-0.790854376	Heatr1
-1.104874254	1417605_s_at	-1.104874254	6.57940311	-7.285315168	7.49E-05	0.012286745	2.107900706	Camk1
-1.103692673	1417631_at	-1.103692673	6.63417006	-5.143787399	0.000814669	0.054213798	-0.339145724	Mknk1
-1.103457056	1430971_a_at	-1.103457056	4.327103253	-4.309934813	0.002434775	0.095974256	-1.473360308	Aqr
-1.102238575	1419483_at	-1.102238575	7.696104131	-1.74708445	0.117828717	0.511706822	-5.355341556	C3ar1
-1.099500497	1423475_at	-1.099500497	3.397546403	-3.567846217	0.007023696	0.167756378	-2.566903151	Cnnm2
-1.099485941	1449036_at	-1.099485941	9.527631128	-6.91358253	0.000109054	0.01504552	1.727593122	Rnf128
-1.098690616	1449252_at	-1.098690616	2.74408392	-5.137660539	0.000820948	0.054312163	-0.347094006	Fam110c
-1.098242398	1420380_at	-1.098242398	8.611168268	-1.57672431	0.152579552	0.555792704	-5.588937939	Ccl2
-1.096431891	1455886_at	-1.096431891	6.942266058	-0.992568036	0.349294879	0.72674339	-6.274729532	Cbl
-1.093196538	1417394_at	-1.093196538	6.117659121	-1.844616378	0.101401455	0.481370967	-5.216737963	Klf4
-1.090243274	1452283_at	-1.090243274	4.642788351	-2.859762561	0.020623772	0.271671819	-3.663821665	Rassf8
-1.088588514	1451832_at	-1.088588514	6.322043049	-2.144999395	0.063439458	0.4036505	-4.77284282	Cklf
-1.084453961	1432115_a_at	-1.084453961	5.850611907	-2.792904979	0.022889775	0.285343122	-3.768622552	Pign
-1.083130724	1455905_at	-1.083130724	3.898174635	-2.550888589	0.033459663	0.322801346	-4.147459519	2610507B11Rik
-1.083108941	1425714_a_at	-1.083108941	6.787618688	-1.707426048	0.125194407	0.523788584	-5.410745094	Nfam1
-1.082359318	1452907_at	-1.082359318	6.108383509	-3.032604746	0.015778271	0.241310645	-3.393283809	Galc
-1.082122854	1427564_at	-1.082122854	6.794727001	-2.651524697	0.028562819	0.307158908	-3.990143671	Diap2
