Term	P-value	Genes
HMDB09643	0.041796057259866105	PLD3,PLD4
HMDB09642	0.041796057259866105	PLD3,PLD4
HMDB09645	0.041796057259866105	PLD3,PLD4
HMDB09644	0.041796057259866105	PLD3,PLD4
HMDB09647	0.041796057259866105	PLD3,PLD4
HMDB09646	0.041796057259866105	PLD3,PLD4
HMDB09649	0.041796057259866105	PLD3,PLD4
HMDB09648	0.041796057259866105	PLD3,PLD4
HMDB09630	0.041796057259866105	PLD3,PLD4
HMDB09634	0.041796057259866105	PLD3,PLD4
HMDB09633	0.041796057259866105	PLD3,PLD4
HMDB09632	0.041796057259866105	PLD3,PLD4
HMDB09631	0.041796057259866105	PLD3,PLD4
HMDB09638	0.041796057259866105	PLD3,PLD4
HMDB09637	0.041796057259866105	PLD3,PLD4
HMDB09636	0.041796057259866105	PLD3,PLD4
HMDB09635	0.041796057259866105	PLD3,PLD4
HMDB09639	0.041796057259866105	PLD3,PLD4
HMDB09699	0.041796057259866105	PLD3,PLD4
HMDB09697	0.041796057259866105	PLD3,PLD4
HMDB09698	0.041796057259866105	PLD3,PLD4
HMDB09695	0.041796057259866105	PLD3,PLD4
HMDB09696	0.041796057259866105	PLD3,PLD4
HMDB09693	0.041796057259866105	PLD3,PLD4
HMDB09694	0.041796057259866105	PLD3,PLD4
HMDB09691	0.041796057259866105	PLD3,PLD4
HMDB09692	0.041796057259866105	PLD3,PLD4
HMDB09690	0.041796057259866105	PLD3,PLD4
HMDB09686	0.041796057259866105	PLD3,PLD4
HMDB09687	0.041796057259866105	PLD3,PLD4
HMDB09688	0.041796057259866105	PLD3,PLD4
HMDB09689	0.041796057259866105	PLD3,PLD4
HMDB09680	0.041796057259866105	PLD3,PLD4
HMDB09681	0.041796057259866105	PLD3,PLD4
HMDB09682	0.041796057259866105	PLD3,PLD4
HMDB09683	0.041796057259866105	PLD3,PLD4
HMDB09684	0.041796057259866105	PLD3,PLD4
HMDB09685	0.041796057259866105	PLD3,PLD4
HMDB09677	0.041796057259866105	PLD3,PLD4
HMDB09678	0.041796057259866105	PLD3,PLD4
HMDB09675	0.041796057259866105	PLD3,PLD4
HMDB09676	0.041796057259866105	PLD3,PLD4
HMDB09679	0.041796057259866105	PLD3,PLD4
HMDB09670	0.041796057259866105	PLD3,PLD4
HMDB09673	0.041796057259866105	PLD3,PLD4
HMDB09674	0.041796057259866105	PLD3,PLD4
HMDB09671	0.041796057259866105	PLD3,PLD4
HMDB09672	0.041796057259866105	PLD3,PLD4
HMDB09707	0.041796057259866105	PLD3,PLD4
HMDB09708	0.041796057259866105	PLD3,PLD4
HMDB09705	0.041796057259866105	PLD3,PLD4
HMDB09706	0.041796057259866105	PLD3,PLD4
HMDB09709	0.041796057259866105	PLD3,PLD4
HMDB09700	0.041796057259866105	PLD3,PLD4
HMDB09704	0.041796057259866105	PLD3,PLD4
HMDB09703	0.041796057259866105	PLD3,PLD4
HMDB09702	0.041796057259866105	PLD3,PLD4
HMDB09701	0.041796057259866105	PLD3,PLD4
HMDB09739	0.041796057259866105	PLD3,PLD4
HMDB09738	0.041796057259866105	PLD3,PLD4
HMDB09730	0.041796057259866105	PLD3,PLD4
HMDB09731	0.041796057259866105	PLD3,PLD4
HMDB09732	0.041796057259866105	PLD3,PLD4
HMDB09733	0.041796057259866105	PLD3,PLD4
HMDB09734	0.041796057259866105	PLD3,PLD4
HMDB09735	0.041796057259866105	PLD3,PLD4
HMDB09736	0.041796057259866105	PLD3,PLD4
HMDB09737	0.041796057259866105	PLD3,PLD4
HMDB09749	0.041796057259866105	PLD3,PLD4
HMDB09743	0.041796057259866105	PLD3,PLD4
HMDB09744	0.041796057259866105	PLD3,PLD4
HMDB09741	0.041796057259866105	PLD3,PLD4
HMDB09742	0.041796057259866105	PLD3,PLD4
HMDB09747	0.041796057259866105	PLD3,PLD4
HMDB09748	0.041796057259866105	PLD3,PLD4
HMDB09745	0.041796057259866105	PLD3,PLD4
HMDB09746	0.041796057259866105	PLD3,PLD4
HMDB09740	0.041796057259866105	PLD3,PLD4
HMDB09717	0.041796057259866105	PLD3,PLD4
HMDB09716	0.041796057259866105	PLD3,PLD4
HMDB09719	0.041796057259866105	PLD3,PLD4
HMDB09718	0.041796057259866105	PLD3,PLD4
HMDB09712	0.041796057259866105	PLD3,PLD4
HMDB09713	0.041796057259866105	PLD3,PLD4
HMDB09714	0.041796057259866105	PLD3,PLD4
HMDB09715	0.041796057259866105	PLD3,PLD4
HMDB09710	0.041796057259866105	PLD3,PLD4
HMDB09711	0.041796057259866105	PLD3,PLD4
HMDB09729	0.041796057259866105	PLD3,PLD4
HMDB09728	0.041796057259866105	PLD3,PLD4
HMDB09727	0.041796057259866105	PLD3,PLD4
HMDB09725	0.041796057259866105	PLD3,PLD4
HMDB09726	0.041796057259866105	PLD3,PLD4
HMDB09723	0.041796057259866105	PLD3,PLD4
HMDB09724	0.041796057259866105	PLD3,PLD4
HMDB09721	0.041796057259866105	PLD3,PLD4
HMDB09722	0.041796057259866105	PLD3,PLD4
HMDB09720	0.041796057259866105	PLD3,PLD4
HMDB09199	0.041796057259866105	PLD3,PLD4
HMDB09198	0.041796057259866105	PLD3,PLD4
HMDB09195	0.041796057259866105	PLD3,PLD4
HMDB09194	0.041796057259866105	PLD3,PLD4
HMDB09197	0.041796057259866105	PLD3,PLD4
HMDB09196	0.041796057259866105	PLD3,PLD4
HMDB05780	0.041796057259866105	PLD3,PLD4
HMDB05779	0.041796057259866105	PLD3,PLD4
HMDB09101	0.041796057259866105	PLD3,PLD4
HMDB09102	0.041796057259866105	PLD3,PLD4
HMDB09100	0.041796057259866105	PLD3,PLD4
HMDB09109	0.041796057259866105	PLD3,PLD4
HMDB09107	0.041796057259866105	PLD3,PLD4
HMDB09108	0.041796057259866105	PLD3,PLD4
HMDB09105	0.041796057259866105	PLD3,PLD4
HMDB09106	0.041796057259866105	PLD3,PLD4
HMDB09103	0.041796057259866105	PLD3,PLD4
HMDB09104	0.041796057259866105	PLD3,PLD4
HMDB09187	0.041796057259866105	PLD3,PLD4
HMDB09188	0.041796057259866105	PLD3,PLD4
HMDB09189	0.041796057259866105	PLD3,PLD4
HMDB09183	0.041796057259866105	PLD3,PLD4
HMDB09184	0.041796057259866105	PLD3,PLD4
HMDB09185	0.041796057259866105	PLD3,PLD4
HMDB09186	0.041796057259866105	PLD3,PLD4
HMDB09191	0.041796057259866105	PLD3,PLD4
HMDB09190	0.041796057259866105	PLD3,PLD4
HMDB09193	0.041796057259866105	PLD3,PLD4
HMDB09192	0.041796057259866105	PLD3,PLD4
HMDB09178	0.041796057259866105	PLD3,PLD4
HMDB09179	0.041796057259866105	PLD3,PLD4
HMDB09176	0.041796057259866105	PLD3,PLD4
HMDB09177	0.041796057259866105	PLD3,PLD4
HMDB09174	0.041796057259866105	PLD3,PLD4
HMDB09175	0.041796057259866105	PLD3,PLD4
HMDB09172	0.041796057259866105	PLD3,PLD4
HMDB09173	0.041796057259866105	PLD3,PLD4
HMDB09182	0.041796057259866105	PLD3,PLD4
HMDB09181	0.041796057259866105	PLD3,PLD4
HMDB09180	0.041796057259866105	PLD3,PLD4
HMDB09161	0.041796057259866105	PLD3,PLD4
HMDB09162	0.041796057259866105	PLD3,PLD4
HMDB09163	0.041796057259866105	PLD3,PLD4
HMDB09164	0.041796057259866105	PLD3,PLD4
HMDB09165	0.041796057259866105	PLD3,PLD4
HMDB09166	0.041796057259866105	PLD3,PLD4
HMDB09167	0.041796057259866105	PLD3,PLD4
HMDB09168	0.041796057259866105	PLD3,PLD4
HMDB09169	0.041796057259866105	PLD3,PLD4
HMDB09171	0.041796057259866105	PLD3,PLD4
HMDB09170	0.041796057259866105	PLD3,PLD4
HMDB09152	0.041796057259866105	PLD3,PLD4
HMDB09153	0.041796057259866105	PLD3,PLD4
HMDB09150	0.041796057259866105	PLD3,PLD4
HMDB09151	0.041796057259866105	PLD3,PLD4
HMDB09156	0.041796057259866105	PLD3,PLD4
HMDB09157	0.041796057259866105	PLD3,PLD4
HMDB09154	0.041796057259866105	PLD3,PLD4
HMDB09155	0.041796057259866105	PLD3,PLD4
HMDB09158	0.041796057259866105	PLD3,PLD4
HMDB09159	0.041796057259866105	PLD3,PLD4
HMDB09160	0.041796057259866105	PLD3,PLD4
HMDB09148	0.041796057259866105	PLD3,PLD4
HMDB09147	0.041796057259866105	PLD3,PLD4
HMDB09149	0.041796057259866105	PLD3,PLD4
HMDB09144	0.041796057259866105	PLD3,PLD4
HMDB09143	0.041796057259866105	PLD3,PLD4
HMDB09146	0.041796057259866105	PLD3,PLD4
HMDB09145	0.041796057259866105	PLD3,PLD4
HMDB09140	0.041796057259866105	PLD3,PLD4
HMDB09142	0.041796057259866105	PLD3,PLD4
HMDB09141	0.041796057259866105	PLD3,PLD4
HMDB09139	0.041796057259866105	PLD3,PLD4
HMDB09138	0.041796057259866105	PLD3,PLD4
HMDB09137	0.041796057259866105	PLD3,PLD4
HMDB09136	0.041796057259866105	PLD3,PLD4
HMDB09135	0.041796057259866105	PLD3,PLD4
HMDB09134	0.041796057259866105	PLD3,PLD4
HMDB09133	0.041796057259866105	PLD3,PLD4
HMDB09132	0.041796057259866105	PLD3,PLD4
HMDB09131	0.041796057259866105	PLD3,PLD4
HMDB09130	0.041796057259866105	PLD3,PLD4
HMDB09126	0.041796057259866105	PLD3,PLD4
HMDB09125	0.041796057259866105	PLD3,PLD4
HMDB09128	0.041796057259866105	PLD3,PLD4
HMDB09127	0.041796057259866105	PLD3,PLD4
HMDB09129	0.041796057259866105	PLD3,PLD4
HMDB09120	0.041796057259866105	PLD3,PLD4
HMDB09122	0.041796057259866105	PLD3,PLD4
HMDB09121	0.041796057259866105	PLD3,PLD4
HMDB09124	0.041796057259866105	PLD3,PLD4
HMDB09123	0.041796057259866105	PLD3,PLD4
HMDB09117	0.041796057259866105	PLD3,PLD4
HMDB09116	0.041796057259866105	PLD3,PLD4
HMDB09115	0.041796057259866105	PLD3,PLD4
HMDB09114	0.041796057259866105	PLD3,PLD4
HMDB09119	0.041796057259866105	PLD3,PLD4
HMDB09118	0.041796057259866105	PLD3,PLD4
HMDB09113	0.041796057259866105	PLD3,PLD4
HMDB09112	0.041796057259866105	PLD3,PLD4
HMDB09111	0.041796057259866105	PLD3,PLD4
HMDB09110	0.041796057259866105	PLD3,PLD4
HMDB09080	0.041796057259866105	PLD3,PLD4
HMDB09081	0.041796057259866105	PLD3,PLD4
HMDB09082	0.041796057259866105	PLD3,PLD4
HMDB09083	0.041796057259866105	PLD3,PLD4
HMDB09078	0.041796057259866105	PLD3,PLD4
HMDB09077	0.041796057259866105	PLD3,PLD4
HMDB09079	0.041796057259866105	PLD3,PLD4
HMDB09074	0.041796057259866105	PLD3,PLD4
HMDB09073	0.041796057259866105	PLD3,PLD4
HMDB09076	0.041796057259866105	PLD3,PLD4
HMDB09075	0.041796057259866105	PLD3,PLD4
HMDB09093	0.041796057259866105	PLD3,PLD4
HMDB09094	0.041796057259866105	PLD3,PLD4
HMDB09091	0.041796057259866105	PLD3,PLD4
HMDB09092	0.041796057259866105	PLD3,PLD4
HMDB09090	0.041796057259866105	PLD3,PLD4
HMDB09089	0.041796057259866105	PLD3,PLD4
HMDB09088	0.041796057259866105	PLD3,PLD4
HMDB09087	0.041796057259866105	PLD3,PLD4
HMDB09086	0.041796057259866105	PLD3,PLD4
HMDB09085	0.041796057259866105	PLD3,PLD4
HMDB09084	0.041796057259866105	PLD3,PLD4
HMDB09096	0.041796057259866105	PLD3,PLD4
HMDB09095	0.041796057259866105	PLD3,PLD4
HMDB09098	0.041796057259866105	PLD3,PLD4
HMDB09097	0.041796057259866105	PLD3,PLD4
HMDB09099	0.041796057259866105	PLD3,PLD4
HMDB09048	0.041796057259866105	PLD3,PLD4
HMDB09049	0.041796057259866105	PLD3,PLD4
HMDB09040	0.041796057259866105	PLD3,PLD4
HMDB09041	0.041796057259866105	PLD3,PLD4
HMDB09042	0.041796057259866105	PLD3,PLD4
HMDB09043	0.041796057259866105	PLD3,PLD4
HMDB09044	0.041796057259866105	PLD3,PLD4
HMDB09045	0.041796057259866105	PLD3,PLD4
HMDB09046	0.041796057259866105	PLD3,PLD4
HMDB09047	0.041796057259866105	PLD3,PLD4
HMDB09050	0.041796057259866105	PLD3,PLD4
HMDB09039	0.041796057259866105	PLD3,PLD4
HMDB09037	0.041796057259866105	PLD3,PLD4
HMDB09038	0.041796057259866105	PLD3,PLD4
HMDB09031	0.041796057259866105	PLD3,PLD4
HMDB09032	0.041796057259866105	PLD3,PLD4
HMDB09030	0.041796057259866105	PLD3,PLD4
HMDB09035	0.041796057259866105	PLD3,PLD4
HMDB09036	0.041796057259866105	PLD3,PLD4
HMDB09033	0.041796057259866105	PLD3,PLD4
HMDB09034	0.041796057259866105	PLD3,PLD4
HMDB09066	0.041796057259866105	PLD3,PLD4
HMDB09067	0.041796057259866105	PLD3,PLD4
HMDB09068	0.041796057259866105	PLD3,PLD4
HMDB09069	0.041796057259866105	PLD3,PLD4
HMDB09062	0.041796057259866105	PLD3,PLD4
HMDB09063	0.041796057259866105	PLD3,PLD4
HMDB09064	0.041796057259866105	PLD3,PLD4
HMDB09065	0.041796057259866105	PLD3,PLD4
HMDB09070	0.041796057259866105	PLD3,PLD4
HMDB09072	0.041796057259866105	PLD3,PLD4
HMDB09071	0.041796057259866105	PLD3,PLD4
HMDB09059	0.041796057259866105	PLD3,PLD4
HMDB09057	0.041796057259866105	PLD3,PLD4
HMDB09058	0.041796057259866105	PLD3,PLD4
HMDB09055	0.041796057259866105	PLD3,PLD4
HMDB09056	0.041796057259866105	PLD3,PLD4
HMDB09053	0.041796057259866105	PLD3,PLD4
HMDB09054	0.041796057259866105	PLD3,PLD4
HMDB09051	0.041796057259866105	PLD3,PLD4
HMDB09052	0.041796057259866105	PLD3,PLD4
HMDB09061	0.041796057259866105	PLD3,PLD4
HMDB09060	0.041796057259866105	PLD3,PLD4
HMDB09001	0.041796057259866105	PLD3,PLD4
HMDB09000	0.041796057259866105	PLD3,PLD4
HMDB09003	0.041796057259866105	PLD3,PLD4
HMDB09002	0.041796057259866105	PLD3,PLD4
HMDB09005	0.041796057259866105	PLD3,PLD4
HMDB09004	0.041796057259866105	PLD3,PLD4
HMDB09007	0.041796057259866105	PLD3,PLD4
HMDB09006	0.041796057259866105	PLD3,PLD4
HMDB09009	0.041796057259866105	PLD3,PLD4
HMDB09008	0.041796057259866105	PLD3,PLD4
HMDB09023	0.041796057259866105	PLD3,PLD4
HMDB09022	0.041796057259866105	PLD3,PLD4
HMDB09025	0.041796057259866105	PLD3,PLD4
HMDB09024	0.041796057259866105	PLD3,PLD4
HMDB09021	0.041796057259866105	PLD3,PLD4
HMDB09020	0.041796057259866105	PLD3,PLD4
HMDB09027	0.041796057259866105	PLD3,PLD4
HMDB09026	0.041796057259866105	PLD3,PLD4
HMDB09029	0.041796057259866105	PLD3,PLD4
HMDB09028	0.041796057259866105	PLD3,PLD4
HMDB09014	0.041796057259866105	PLD3,PLD4
HMDB09013	0.041796057259866105	PLD3,PLD4
HMDB09012	0.041796057259866105	PLD3,PLD4
HMDB09011	0.041796057259866105	PLD3,PLD4
HMDB09010	0.041796057259866105	PLD3,PLD4
HMDB09019	0.041796057259866105	PLD3,PLD4
HMDB09018	0.041796057259866105	PLD3,PLD4
HMDB09017	0.041796057259866105	PLD3,PLD4
HMDB09016	0.041796057259866105	PLD3,PLD4
HMDB09015	0.041796057259866105	PLD3,PLD4
HMDB08873	0.041796057259866105	PLD3,PLD4
HMDB09356	0.041796057259866105	PLD3,PLD4
HMDB08872	0.041796057259866105	PLD3,PLD4
HMDB09357	0.041796057259866105	PLD3,PLD4
HMDB08875	0.041796057259866105	PLD3,PLD4
HMDB09358	0.041796057259866105	PLD3,PLD4
HMDB08874	0.041796057259866105	PLD3,PLD4
HMDB09359	0.041796057259866105	PLD3,PLD4
HMDB08877	0.041796057259866105	PLD3,PLD4
HMDB08876	0.041796057259866105	PLD3,PLD4
HMDB08879	0.041796057259866105	PLD3,PLD4
HMDB08878	0.041796057259866105	PLD3,PLD4
HMDB09350	0.041796057259866105	PLD3,PLD4
HMDB09351	0.041796057259866105	PLD3,PLD4
HMDB09352	0.041796057259866105	PLD3,PLD4
HMDB09353	0.041796057259866105	PLD3,PLD4
HMDB08871	0.041796057259866105	PLD3,PLD4
HMDB09354	0.041796057259866105	PLD3,PLD4
HMDB08870	0.041796057259866105	PLD3,PLD4
HMDB09355	0.041796057259866105	PLD3,PLD4
HMDB08869	0.041796057259866105	PLD3,PLD4
HMDB08864	0.041796057259866105	PLD3,PLD4
HMDB09369	0.041796057259866105	PLD3,PLD4
HMDB08863	0.041796057259866105	PLD3,PLD4
HMDB08862	0.041796057259866105	PLD3,PLD4
HMDB09367	0.041796057259866105	PLD3,PLD4
HMDB08861	0.041796057259866105	PLD3,PLD4
HMDB09368	0.041796057259866105	PLD3,PLD4
HMDB08868	0.041796057259866105	PLD3,PLD4
HMDB08867	0.041796057259866105	PLD3,PLD4
HMDB08866	0.041796057259866105	PLD3,PLD4
HMDB08865	0.041796057259866105	PLD3,PLD4
HMDB09361	0.041796057259866105	PLD3,PLD4
HMDB09362	0.041796057259866105	PLD3,PLD4
HMDB09360	0.041796057259866105	PLD3,PLD4
HMDB08860	0.041796057259866105	PLD3,PLD4
HMDB09365	0.041796057259866105	PLD3,PLD4
HMDB09366	0.041796057259866105	PLD3,PLD4
HMDB09363	0.041796057259866105	PLD3,PLD4
HMDB09364	0.041796057259866105	PLD3,PLD4
HMDB09380	0.041796057259866105	PLD3,PLD4
HMDB08899	0.041796057259866105	PLD3,PLD4
HMDB08898	0.041796057259866105	PLD3,PLD4
HMDB08895	0.041796057259866105	PLD3,PLD4
HMDB09378	0.041796057259866105	PLD3,PLD4
HMDB08894	0.041796057259866105	PLD3,PLD4
HMDB09379	0.041796057259866105	PLD3,PLD4
HMDB08897	0.041796057259866105	PLD3,PLD4
HMDB08896	0.041796057259866105	PLD3,PLD4
HMDB08891	0.041796057259866105	PLD3,PLD4
HMDB09374	0.041796057259866105	PLD3,PLD4
HMDB08890	0.041796057259866105	PLD3,PLD4
HMDB09375	0.041796057259866105	PLD3,PLD4
HMDB08893	0.041796057259866105	PLD3,PLD4
HMDB09376	0.041796057259866105	PLD3,PLD4
HMDB08892	0.041796057259866105	PLD3,PLD4
HMDB09377	0.041796057259866105	PLD3,PLD4
HMDB09370	0.041796057259866105	PLD3,PLD4
HMDB09371	0.041796057259866105	PLD3,PLD4
HMDB09372	0.041796057259866105	PLD3,PLD4
HMDB09373	0.041796057259866105	PLD3,PLD4
HMDB09391	0.041796057259866105	PLD3,PLD4
HMDB09390	0.041796057259866105	PLD3,PLD4
HMDB08889	0.041796057259866105	PLD3,PLD4
HMDB08888	0.041796057259866105	PLD3,PLD4
HMDB08887	0.041796057259866105	PLD3,PLD4
HMDB08886	0.041796057259866105	PLD3,PLD4
HMDB08885	0.041796057259866105	PLD3,PLD4
HMDB08884	0.041796057259866105	PLD3,PLD4
HMDB09389	0.041796057259866105	PLD3,PLD4
