Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
AURKB,2,43,0.028169014084507043,0.009485991617030664,0.018683022467476378,0.15231663398462073,4.935806712817892,-9.28817050225446,TP53;RB1
PBK,3,18,0.04225352112676056,0.003970880211780278,0.038282640914980286,0.0038303316892406352,1.698844417147749,-9.453735998291721,E2F4;SMAD4;TP53
CDK6,3,25,0.04225352112676056,0.005515111405250386,0.03673840972151018,0.008735168013947633,1.9974539616710134,-9.468726966767244,RUNX1;CEBPA;RB1
TEC,1,25,0.014084507042253521,0.005515111405250386,0.008569395637003135,0.3331494231914768,8.879256673438988,-9.759760803690426,TP53
AKT2,2,41,0.028169014084507043,0.009044782704610633,0.01912423137989641,0.14161226521592638,5.176023422981532,-10.117378794567271,ESR1;GSK3B
MAP3K5,2,40,0.028169014084507043,0.008824178248400618,0.019344835836106425,0.1363247971755847,5.122040940322973,-10.206767945423843,HSPA1A;MAPK8
NUAK1,1,31,0.014084507042253521,0.006838738142510479,0.007245768899743043,0.39287695948345563,10.943998679790884,-10.224527033590974,HSPA1A
STK11,3,32,0.04225352112676056,0.007059342598720494,0.03519417852804007,0.016163325132426652,2.506302405525888,-10.33852369864391,TP53;SMAD4;SMARCA4
MAP4K1,1,25,0.014084507042253521,0.005515111405250386,0.008569395637003135,0.3331494231914768,9.723575057271596,-10.687805320413828,MAPK1
MAPK7,3,20,0.04225352112676056,0.004412089124200309,0.03784143200256025,0.004989176675300868,2.038107674867808,-10.802957890832745,PML;FOS;ETS1
CDK3,3,30,0.04225352112676056,0.0066181336863004635,0.035635387440460096,0.013771963100024232,2.5445895158942227,-10.903872476900485,E2F1;RB1;JUN
PIM1,1,27,0.014084507042253521,0.005956320317670417,0.008128186724583104,0.35367556403577954,10.843066258505583,-11.27001494015282,MDM2
CAMK1,1,24,0.014084507042253521,0.005294506949040371,0.008790000093213152,0.3226466745253527,10.057494387924361,-11.37701191860398,EP300
ABL2,1,23,0.014084507042253521,0.0050739024928303554,0.009010604549423165,0.311980875876993,9.836126016873699,-11.45725127363094,CEBPB
CAMK2D,2,35,0.028169014084507043,0.00772115596735054,0.020447858117156503,0.11064182758061025,5.221451982860355,-11.494802401603998,CEBPB;SMAD4
MELK,3,14,0.04225352112676056,0.003088462386940216,0.039165058739820346,0.002046813973923999,1.8745081389149796,-11.605962507399044,SMAD4;SMAD3;SMAD2
CAMK2B,2,32,0.028169014084507043,0.007059342598720494,0.02110967148578655,0.09593915574055809,4.964110460542899,-11.636078859149423,CEBPB;ETS1
TTK,3,14,0.04225352112676056,0.003088462386940216,0.039165058739820346,0.002046813973923999,1.9348222092713911,-11.979395316087901,E2F1;E2F4;TP53
TTN,1,26,0.014084507042253521,0.005735715861460402,0.00834879118079312,0.3434915793566669,11.433971384517305,-12.218258146157282,FHL2
FGR,1,22,0.014084507042253521,0.004853298036620339,0.009231209005633182,0.30114953267777916,10.702980683645322,-12.845164621320809,CSNK2A1
CSNK1G1,1,24,0.014084507042253521,0.005294506949040371,0.008790000093213152,0.3226466745253527,11.443708959474437,-12.945094295185102,TP53
BRAF,1,21,0.014084507042253521,0.004632693580410324,0.009451813461843197,0.2901501127771029,11.145720008675383,-13.791233108585068,MAPK1
DYRK1A,2,22,0.028169014084507043,0.004853298036620339,0.023315716047886702,0.052028639172105234,4.787744021877147,-14.15238440891785,TP53;SIRT1
CAMK4,2,25,0.028169014084507043,0.005515111405250386,0.022653902679256658,0.06425336271399368,5.165644547540771,-14.17928732636961,CREBBP;EP300
MAP2K4,2,23,0.028169014084507043,0.0050739024928303554,0.02309511159167669,0.056001708292121984,5.096247148377812,-14.689285607326426,MAPK9;MAPK8
GRK5,1,19,0.014084507042253521,0.004191484667990294,0.009893022374263228,0.2676367228372931,11.258884289084394,-14.840613811506953,TP53
DAPK1,2,21,0.028169014084507043,0.004632693580410324,0.02353632050409672,0.04816287491875652,4.941490999608923,-14.988366366445025,TP53;MAPK1
MAPK13,2,21,0.028169014084507043,0.004632693580410324,0.02353632050409672,0.04816287491875652,4.9449047438626375,-14.998720822126533,SMAD4;ATF2
DMPK,3,15,0.04225352112676056,0.0033090668431502318,0.03894445428361033,0.002429176020819036,2.495832652358387,-15.025419633575074,RARG;SRF;SP1
DAPK3,2,23,0.028169014084507043,0.0050739024928303554,0.02309511159167669,0.056001708292121984,5.228892891341327,-15.071620126484763,TP53;MDM2
STK4,1,18,0.014084507042253521,0.003970880211780278,0.010113626830473243,0.2561174953902831,11.632133795023773,-15.844350143644794,TP53
MAP3K2,2,18,0.028169014084507043,0.003970880211780278,0.024198133872726766,0.03725217396630597,4.996433570051209,-16.438491156810443,MAPK1;MAPK8
MAP2K7,2,21,0.028169014084507043,0.004632693580410324,0.02353632050409672,0.04816287491875652,5.544874286455709,-16.8185285104953,MAPK9;MAPK8
PRKCH,2,17,0.028169014084507043,0.0037502757555702626,0.02441873832893678,0.033858913168421115,5.15358094961237,-17.447721447766227,CDK2;GSK3B
TRIM28,2,21,0.028169014084507043,0.004632693580410324,0.02353632050409672,0.04816287491875652,6.10662032544547,-18.522397937343232,CEBPB;ESR1
MARK2,1,17,0.014084507042253521,0.0037502757555702626,0.01033423128668326,0.24441967527490552,13.148663086343507,-18.524737903822825,GSK3B
UHMK1,2,13,0.028169014084507043,0.002867857930730201,0.025301156153776844,0.021628788050055487,5.059609552094292,-19.397177290215577,SMAD4;SMAD2
NEK6,1,15,0.014084507042253521,0.0033090668431502318,0.01077544019910329,0.2204773010642396,12.847958974154984,-19.42560689099087,SMAD4
PRKAA2,1,17,0.014084507042253521,0.0037502757555702626,0.01033423128668326,0.24441967527490552,13.815596558888295,-19.464359498584848,TP53
EEF2K,2,16,0.028169014084507043,0.003529671299360247,0.024639342785146796,0.030595128105368886,5.748751973343958,-20.045406583680986,MAPK9;MAPK8
DYRK1B,1,15,0.014084507042253521,0.0033090668431502318,0.01077544019910329,0.2204773010642396,14.119559434462117,-21.34821659997416,MAPK1
CSNK1G2,1,15,0.014084507042253521,0.0033090668431502318,0.01077544019910329,0.2204773010642396,14.375305986117265,-21.73489529237761,TP53
SGK3,1,13,0.014084507042253521,0.002867857930730201,0.01121664911152332,0.19578727384390984,13.574296809922915,-22.13596616056323,GSK3B
BUB1B,1,14,0.014084507042253521,0.003088462386940216,0.010996044655313305,0.20822716568530988,14.322027302048845,-22.473060435693245,HDAC1
BUB1,1,14,0.014084507042253521,0.003088462386940216,0.010996044655313305,0.20822716568530988,14.378839755002781,-22.56220631300568,HDAC1
MKNK1,1,13,0.014084507042253521,0.002867857930730201,0.01121664911152332,0.19578727384390984,13.959745321163012,-22.764527280223817,MAPK1
ACVR1B,2,14,0.028169014084507043,0.003088462386940216,0.025080551697566827,0.02447513506162022,6.208620685450907,-23.03458853199226,SMAD4;SMAD2
NEK2,1,11,0.014084507042253521,0.0024266490183101697,0.011657858023943351,0.17032659029005912,13.285125577479796,-23.51517133543211,MAPK1
MAP2K2,1,15,0.014084507042253521,0.0033090668431502318,0.01077544019910329,0.2204773010642396,15.700013695536503,-23.737801066003463,MAPK1
CDK8,1,15,0.014084507042253521,0.0033090668431502318,0.01077544019910329,0.2204773010642396,15.773749458272954,-23.849286629088386,SMAD3
CDK14,1,12,0.014084507042253521,0.0026472534745201853,0.011437253567733336,0.18315472880748548,14.55029679629941,-24.69802256394293,RB1
MKNK2,2,9,0.028169014084507043,0.001985440105890139,0.026183573978616904,0.011788310963366718,5.609750341413505,-24.910920097617055,MAPK1;ESR1
