logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols2
1.136895476	1449431_at	1.136895476	4.171230398	4.184304671	0.001557556	0.149327403	-0.879802414	Trpc6
1.137436277	1452161_at	1.137436277	4.834390576	1.799469091	0.099670461	0.728876484	-4.737628421	Tiparp
1.13845701	1426894_s_at	1.13845701	3.587914781	3.781673072	0.003089924	0.205080146	-1.527729306	Fam102a
1.1397508	1448926_at	1.1397508	3.659272406	4.662183471	0.000709311	0.091186817	-0.138807683	Hoxa5
1.141116352	1456133_x_at	1.141116352	4.401547232	4.408762277	0.001072382	0.118671643	-0.527629317	Itgb5
1.141249258	1418346_at	1.141249258	3.284221112	4.11994695	0.001735543	0.157073612	-0.982043323	Insl6
1.146145594	1448233_at	1.146145594	7.002571199	2.460089466	0.031866781	0.527390307	-3.716734074	Prnp
1.150073173	1452279_at	1.150073173	7.144761621	3.571875097	0.004446332	0.239530253	-1.872142074	Cfp
1.154873631	1419297_at	1.154873631	4.325701252	4.721983287	0.000644221	0.084745035	-0.048487185	H2-Oa
1.155570533	1437025_at	1.155570533	2.904681473	2.69338386	0.021062676	0.442852302	-3.334135341	Cd28
1.160634772	1420805_at	1.160634772	6.676666076	2.218608289	0.048709376	0.603305855	-4.103447281	Myl10
1.161992615	1420843_at	1.161992615	4.530862524	6.191493677	7.09E-05	0.034870103	1.987362405	Ptprf
1.16396274	1416619_at	1.16396274	4.672404764	4.406910853	0.00107566	0.118671643	-0.530505073	4632428N05Rik
1.164334981	1419605_at	1.164334981	4.380107305	4.040029892	0.001986534	0.169097737	-1.109741993	Clec10a
1.166509536	1418057_at	1.166509536	5.92373275	4.015660184	0.002070381	0.1718982	-1.148840098	Tiam1
1.174038331	1415897_a_at	1.174038331	5.008197529	3.438869817	0.005611917	0.260195164	-2.092305619	Mgst1
1.175243375	1455214_at	1.175243375	4.127566668	3.987708449	0.002171107	0.174112009	-1.193773614	Mitf
1.17721352	1454758_a_at	1.17721352	7.340044637	3.13684441	0.009566697	0.332673794	-2.595544687	Tsc22d1
1.186114411	1449838_at	1.186114411	2.824448381	3.244007068	0.007912159	0.309300162	-2.416642748	Crisp3
1.187005002	1449456_a_at	1.187005002	5.013137357	1.819664434	0.096370742	0.728876484	-4.708490293	Cma1
1.191328732	1448748_at	1.191328732	8.159588287	3.757705074	0.003220385	0.2093192	-1.566870931	Plek
1.209746156	1417612_at	1.209746156	6.045927283	5.101858498	0.000353653	0.066355944	0.511965144	Ier5
1.227173855	1450513_at	1.227173855	4.532069369	3.521503991	0.004855311	0.248543612	-1.955377935	Cd33
1.2279104	1419598_at	1.2279104	5.643055263	2.232210402	0.047567126	0.597918778	-4.081995047	Ms4a6d
1.235778601	1439256_x_at	1.235778601	5.268107023	3.027499625	0.011618079	0.359658478	-2.778194993	Gpr137b-ps
1.23723249	1420382_at	1.23723249	4.557461277	5.43674742	0.000212001	0.053402844	0.98644151	Apobr
1.241642411	1452217_at	1.241642411	4.327275564	3.439919595	0.005601583	0.260195164	-2.090563405	Ahnak
1.249291746	1455899_x_at	1.249291746	6.262812208	3.555031615	0.004578991	0.240821502	-1.899954234	Socs3
1.252157765	1430391_a_at	1.252157765	3.812253925	5.435428518	0.000212422	0.053402844	0.984609446	St8sia4
1.252800115	1429173_at	1.252800115	3.666184504	3.596658393	0.004258293	0.236784265	-1.831259399	Dnase1l1
1.252981372	1419627_s_at	1.252981372	7.139814095	2.295732378	0.042564549	0.58557474	-3.981243468	Clec4n
1.259489407	1454971_x_at	1.259489407	10.22859353	5.037654465	0.00039082	0.068020657	0.418882565	Tsc22d1
1.262012498	1423213_at	1.262012498	5.346852131	4.637363659	0.000738329	0.091788092	-0.176458143	Plxnc1
1.269459331	1448724_at	1.269459331	6.567023121	4.054995405	0.001936803	0.167259949	-1.085767855	Cish
1.271704986	1418280_at	1.271704986	2.854023115	3.118949509	0.009875437	0.332787388	-2.625435634	Klf6
1.271710546	1419872_at	1.271710546	7.422211698	2.601912201	0.024782946	0.481870197	-3.484942958	Csf1r
1.273211871	1450291_s_at	1.273211871	5.381848627	1.80582278	0.0986214	0.728876484	-4.728479294	Ms4a4c
1.273286527	1424356_a_at	1.273286527	5.761505584	3.50174886	0.005026096	0.252712108	-1.988072013	Metrnl
1.27421034	1455021_at	1.27421034	5.280983121	2.633489108	0.023430527	0.470816261	-3.432982865	Gabbr1
1.27855313	1453576_at	1.27855313	5.578238076	5.21763427	0.000295776	0.059752005	0.678101504	Nipbl
1.280027694	1434517_at	1.280027694	6.039013404	3.103580569	0.010148647	0.332787388	-2.651108838	Wdfy2
1.280061956	1437455_a_at	1.280061956	7.292038188	2.814966886	0.016962339	0.417594617	-3.13252475	Btg1
1.288555681	1451206_s_at	1.288555681	8.861165904	3.915762558	0.002454515	0.18487383	-1.309852573	Cytip
1.292486164	1449580_s_at	1.292486164	4.472233169	3.109932273	0.010034818	0.332787388	-2.640498448	NA
1.292666471	1425742_a_at	1.292666471	8.886225158	3.776430146	0.003117987	0.205080146	-1.536286535	Tsc22d1
1.295116809	1418219_at	1.295116809	4.276063583	2.380905759	0.0366469	0.553456295	-3.844800355	Il15
1.304612118	1417256_at	1.304612118	3.115937411	3.147033195	0.009395302	0.330834767	-2.578526984	Mmp13
1.304967793	1448390_a_at	1.304967793	4.075062822	3.104265729	0.010136306	0.332787388	-2.649964286	Dhrs3
1.312189079	1436512_at	1.312189079	3.889420621	5.26311081	0.000275869	0.05779446	0.742753227	Arl4c
1.315571339	1419873_s_at	1.315571339	5.761265361	2.790607921	0.017714564	0.417594617	-3.173003402	Csf1r
1.317125811	1418507_s_at	1.317125811	7.284285191	1.648043307	0.127853223	0.784426996	-4.950462192	Socs2
1.32560163	1435697_a_at	1.32560163	9.597247012	4.95238679	0.000446689	0.073237622	0.29422093	Cytip
1.326304611	1449048_s_at	1.326304611	4.351849937	3.989760128	0.002163543	0.174112009	-1.190472278	Rab4a
1.328520457	1434735_at	1.328520457	6.019630095	2.395592963	0.035710502	0.551149938	-3.821129688	Hlf
1.330922241	1434472_at	1.330922241	4.646768171	4.87561756	0.000504235	0.074848104	0.180975702	Dusp3
1.331061492	1433883_at	1.331061492	7.583830606	5.690560022	0.000145379	0.048372808	1.333604348	Tpm4
1.332956828	1452141_a_at	1.332956828	6.880027871	5.063490492	0.000375389	0.066355944	0.456420713	Sepp1
1.334928838	1437463_x_at	1.334928838	6.838550514	2.794453049	0.017593647	0.417594617	-3.166616275	Tgfbi
1.345640558	1448728_a_at	1.345640558	2.882994189	3.108279346	0.010064315	0.332787388	-2.643259615	Nfkbiz
1.349900386	1449153_at	1.349900386	5.028385885	2.25966654	0.045339192	0.592875455	-4.038559792	Mmp12
1.350129063	1422473_at	1.350129063	4.50693636	2.661183732	0.022304585	0.458785045	-3.387321708	Pde4b
1.357387076	1435448_at	1.357387076	4.268639859	4.73192445	0.000634025	0.084745035	-0.03352641	Bcl2l11
1.357422329	1456312_x_at	1.357422329	6.96602033	3.441481484	0.005586243	0.260195164	-2.087971411	Gsn
1.367206609	1448377_at	1.367206609	6.906749142	3.527193109	0.004807243	0.247201558	-1.945967684	Slpi
1.3685813	1418944_at	1.3685813	3.273359998	5.859500228	0.000113666	0.041256155	1.558725705	Cysltr1
1.371313331	1417277_at	1.371313331	4.701808598	4.928330554	0.000463936	0.0736738	0.258837021	Cyp4f16
1.372857246	1418939_at	1.372857246	3.129714388	3.835772624	0.002815182	0.194196095	-1.439594665	Hlx
1.376945295	1448786_at	1.376945295	4.692755436	2.486357324	0.030419757	0.518281199	-3.674019939	Plbd1
1.385366349	1419714_at	1.385366349	4.600518018	4.351114694	0.001179528	0.123555588	-0.617403299	Cd274
1.39211338	1425784_a_at	1.39211338	3.724002546	2.752962586	0.018943025	0.428227134	-3.235481654	Olfm1
1.394401165	1450618_a_at	1.394401165	3.540370028	1.627587165	0.132161451	0.786777034	-4.97839889	NA
1.395115443	1426083_a_at	1.395115443	6.530872622	4.398354342	0.001090944	0.118671643	-0.543802077	Btg1
1.395336964	1419060_at	1.395336964	6.336315394	2.626551322	0.023721278	0.471063858	-3.444408646	Gzmb
1.39847002	1430172_a_at	1.39847002	4.6248806	2.136003971	0.056229088	0.627956237	-4.232723009	NA
1.398820557	1428306_at	1.398820557	5.16730716	4.984165963	0.000424938	0.072219767	0.340820526	Ddit4
1.400336532	1418480_at	1.400336532	5.53745254	1.927530137	0.080379802	0.692502778	-4.550145596	Ppbp
1.403317777	1426258_at	1.403317777	4.375795554	5.566182592	0.0001747	0.053402844	1.164825506	Sorl1
1.40415797	1418773_at	1.40415797	4.10366432	4.198081751	0.001521996	0.148041269	-0.857986614	Fads3
1.411996854	1417597_at	1.411996854	3.017587198	2.111094803	0.058705144	0.636355995	-4.271347915	Cd28
1.425393428	1448213_at	1.425393428	9.810145372	5.448600925	0.000208256	0.053402844	1.002893997	Anxa1
1.430117869	1456250_x_at	1.430117869	7.600093861	2.450699841	0.032400171	0.527390307	-3.731975947	Tgfbi
1.430555044	1415712_at	1.430555044	4.081403274	5.533076027	0.000183524	0.053402844	1.119465135	Zranb1
1.439313157	1450241_a_at	1.439313157	5.99890463	3.787583968	0.0030586	0.205080146	-1.518085163	Evi2a
1.480096738	1450644_at	1.480096738	7.003035991	3.510490533	0.004949775	0.250468508	-1.973601516	Zfp36l1
1.48248231	1422013_at	1.48248231	3.443386694	2.582425745	0.025655663	0.487103288	-3.516950187	Clec4a2
1.485911944	1419248_at	1.485911944	7.49091148	3.70135044	0.003550073	0.214769933	-1.659121699	Rgs2
