TF,Target/Input,Targets/Database,Fraction/Input,Fraction/Database,Difference,P-value,Z-score,Combined Score,Genes
ETV4,62,1773,0.08157894736842106,0.08514623253133555,-0.003567285162914491,0.6547782139398789,0.27023241235834833,-0.11443226748312502,GDA;BTBD2;KBTBD8;LASP1;PARP8;RNF135;CDKN1B;SLC45A3;PKLR;PRR11;BC028528;VEGFC;CD34;ATP6V0E2;CPEB4;FOXO4;TET2;EPB4.2;CD96;TBCEL;ARHGAP25;HLF;BBIP1;SELL;CTPS2;SESN1;RHOJ;PIP5K1A;TAB3;CDV3;CLEC1B;SOCS2;UBAC2;PLAC8;NFIA;PIK3CG;F5;BNIP2;SPTY2D1;EBF1;FKBP7;SPNA1;CASK;EVI2A;TUBA1A;TRA2B;GRB10;GALNT10;RASA3;CHAC2;CD1D1;TRIM2;DCAF12;SIGLEC5;PNPO;GCNT2;SOX6;NDRG1;CTSG;APEX2;FAM107B;MGST1
NR5A2,70,1748,0.09210526315789473,0.08394563703596984,0.00815962612192489,0.23052254746586562,0.0932172077877638,-0.13678754608311486,RGS2;CSNK1E;CDKN1A;ST8SIA6;BEX6;HDAC7;SLC45A3;SPINT2;PHLPP2;RNF125;HIF3A;PLD3;CHST10;ADK;ZFP64;CD27;TMEM176A;F13A1;FOXO4;CST7;EPB4.1;ARHGAP30;RANBP10;IL18BP;GUCY1B3;2010011I20RIK;CSF2RB;INPP4A;TSEN34;NDOR1;MUC13;HOXA10;LGALS3;CAMKK2;FAM129C;ELMOD3;CIR1;BCAS3;XKR5;LOR;RNF11;SCARB2;PTPN6;FTL1;GMFG;PTP4A3;ATAT1;2810453I06RIK;EIF1AX;GTPBP2;AGAP1;RAB44;RAB37;UBE2H;FAM134B;EAR2;SERTAD3;MAGEH1;MXD4;GM166;PDE5A;PDE7A;FBN1;ANXA4;1110002B05RIK;FAM102B;THRA;PLCG1;COQ10A;FAM107B
PRDM1,8,196,0.010526315789473684,0.0094126686836671,0.0011136471058065846,0.42917970528052035,0.16302691355455004,-0.13790113298257223,AW112010;IL18BP;RASSF5;CNP;PSMB8;HDAC7;1110038D17RIK;FRYL
STAT3,57,1762,0.075,0.08461797051337464,-0.009617970513374638,0.8424392229113998,1.1566374737407454,-0.19830984190433054,PTPDC1;LRRC33;WHSC1L1;TACC3;LRBA;FBXO42;CDKN1A;SERPINB6A;PKLR;H2-M3;HIF3A;DDX26B;FOXO4;SLC25A23;TOR1AIP2;SLC37A1;NCF4;FLNB;GPR65;CSF2RB;GPCPD1;PDGFRB;FAM129B;CLEC1B;SATB1;SOCS2;RNF10;SQRDL;PIK3CD;MECOM;PPP2R3A;MAB21L2;C2CD2L;FNDC3B;TTC8;FGD4;FKBP7;SFI1;ID2;SPNB1;RAB44;ULK2;GM2A;TUBA1A;TMEM71;FAM134B;GRB10;FNBP1;DEPTOR;2810474O19RIK;PHYHD1;FES;ALAS2;ANXA2;EMB;LAPTM5;SLC6A9
POU2F2,62,1754,0.08157894736842106,0.0842337799548576,-0.002654832586436548,0.6217225875718546,0.4273617576689012,-0.20310849871608533,KBTBD8;SERF1;TMEM8;FN3K;1110038D17RIK;IL6ST;PRR11;CD53;FAM65B;UBP1;SASH3;CHST10;GPR171;ZFP60;EPB4.2;CLCA1;EIF5A2;GPR65;CAPN2;DNA2;CSF2RB;UGT8A;NCOA7;HOXA10;GEN1;GADD45A;CLEC1B;XKR5;ITPR3;SATB1;MFAP3L;DAPK1;RSAD2;NFIA;F5;SERPINF1;STRADB;EIF1AX;GTPBP2;TUBB1;MLLT3;CAST;ASB1;ITGB5;CYFIP2;SCIN;BRPF3;STX3;SWAP70;PCYT1B;PDE7A;FES;SGK3;CPSF6;1110002B05RIK;GCNT2;MCPT8;AFF1;THRA;SOX4;KCTD12;GRCC10
POU1F1,66,1754,0.0868421052631579,0.0842337799548576,0.0026083253083002966,0.4190988571465616,0.2400440047722709,-0.20875389691672527,GDA;SIPA1L1;PARP8;MFHAS1;IFITM2;CDKN1A;HDAC7;HIF3A;IKZF2;ZFP710;TOR1AIP2;PACS2;TET2;CD96;LAIR1;ZMIZ1;TUBB2A;CCND3;GUCY1B3;TBC1D8;GPR65;IQGAP2;SESN1;RHOJ;CDV3;FCGR3;CAMKK2;FAM129B;SEC14L1;CNP;RNF11;RCSD1;PLAC8;GMFG;NFIA;LMO4;RAB8B;IKBKG;EBF1;DNAJB6;EHBP1L1;GDF3;RAB44;MLLT3;DNTT;GABPB2;EVI2A;EYA4;STX3;CLN8;SLC7A8;ANK1;PCYT1B;TRIM2;SGK3;HAGH;ZFYVE27;PPP1R9A;1110002B05RIK;ZCCHC24;ADSSL1;PSMB8;UCP2;COQ10A;ACVR1B;FAM107B
SREBF1,57,1735,0.075,0.08332132737837968,-0.008321327378379678,0.8105590023527138,1.0435322392095843,-0.21917426893972178,TRIM10;ZFP688;ST8SIA6;HINT2;FRYL;H2-M3;PRR11;BSDC1;TMEM229B;ATP6V0E2;ZFP106;ZFP60;PDGFC;NAPSA;PYCR2;PACS2;EPB4.1;PPOX;HMG20A;ACP5;CAMTA1;GM5595;SLC16A10;MOSPD3;KLHL4;SQRDL;PIK3CD;ARL4A;SFPQ;MAPKAPK3;FGD4;CATSPER2;TRIOBP;MS4A3;AGFG2;RHOBTB3;UBE2C;TNRC6B;2810474O19RIK;EAR3;EAR2;SERTAD3;SERTAD2;MXD1;MXD4;SLCO3A1;RASA3;ST3GAL5;TRIM2;LCP2;PNPO;1110002B05RIK;GCNT1;PTPN18;CDKN3;SOX4;GRCC10
FOXF1,8,206,0.010526315789473684,0.00989290688181338,6.334089076603048E-4,0.4823351270172673,0.3011052637191717,-0.21954070227544106,2310035C23RIK;SLC16A10;TLCD1;ZFP106;PDGFC;SATB1;CTSB;GMFG
FOS,62,1708,0.08157894736842106,0.08202468424338472,-4.457368749636592E-4,0.5374395382886743,0.3631335181598308,-0.22548376806731998,RGS2;PARP8;HTATIP2;WHSC1L1;IL16;HDAC7;H2-K1;SELPLG;CCBE1;CDCA7L;CD69;HOPX;CHST10;SPECC1;ADK;ZFP703;TOR1AIP2;CSF1R;EPB4.1;CYTIP;LAIR1;NFAT5;CAPN2;XPO7;RHOJ;PDLIM7;MUC13;PLEK2;PRAMEF8;TBC1D24;TTC39A;CALD1;HSPBAP1;PABPC4;ELF2;AA986860;ACSL6;FGD4;DNAJB6;GTPBP2;CLCN3;ETS1;SPNA1;DNTT;AGFG2;CCDC50;FAM134B;CLK3;GRB10;CCDC91;MTHFD2;PCYT1B;ARMC9;TRIM2;VIM;DENND2C;YPEL4;THBS1;STK3;NDRG1;COQ10A;FAM107B
GATA1,65,1863,0.08552631578947369,0.08946837631465207,-0.003942060525178384,0.6647814929978599,0.5547803823629827,-0.22651509603026299,SIPA1L1;HDAC7;SELPLG;IL6ST;PLD3;STK17B;RAP1GAP2;CHST10;ZFP710;HBB-B2;FECH;TRF;EPB4.1;ALDH2;APOL8;HLF;GUCY1B3;TBC1D5;CTPS2;SESN2;HEXB;PIP5K1A;HDC;CSF2RB;UGT8A;ATG4D;ZRSR1;SERINC1;FCGR3;MED6;SHROOM4;KLHL6;EIF4E3;STRAP;MFAP3L;SMO;FTL1;RCSD1;MECOM;SERPINF1;SPTY2D1;VAMP2;FGD4;RAB8B;SLC1A5;SFI1;AFAP1L1;SPNB1;ICAM2;MLLT3;TCN2;GM2A;CREG1;ALOX5AP;RASSF3;WDR26;CPA3;ALAS2;SGK3;PON2;HERC1;PROKR1;MAP4K5;ACVR1B;MPND
ARID3A,62,1893,0.08157894736842106,0.09090909090909091,-0.009330143540669855,0.8271907033207898,1.198866255804545,-0.22744892286323715,ARXES2;SFMBT1;FNIP2;NFKBIZ;ALOX12;LRRC33;CTLA2B;WHSC1L1;SERPINB6A;FBXO30;SH2D4A;UBAP1;PRR11;APOA1BP;KRT10;UBP1;ZFP106;RC3H2;B230312A22RIK;ARAP2;AW011738;LYSMD3;CRBN;SERINC1;SLC16A10;GADD45A;ITPR3;KLHL6;RNF38;UBAC2;SQRDL;GMFG;RREB1;CRTAP;PIK3CD;BNIP2;ARL4A;LMO4;TTC8;BPGM;IKBKG;GABPB2;SORL1;KLHL25;UBE2O;IRF1;GRB10;GALNT10;CMTM7;BTRC;PDE4B;SGK3;ANXA2;H2AFY;RAD54B;YPEL5;ZFAND5;SOX6;NXN;BTG2;CTSB;CTSF
NKX2-5,18,515,0.02368421052631579,0.024732267204533448,-0.0010480566782176577,0.6061793737626123,0.4621317141504348,-0.2313335886487999,BRPF3;TFPI;ACP5;ARIH1;ZXDC;C2CD2L;TTC8;SFI1;CD34;ZFP64;PLEK2;SLC37A1;PLCG1;ACVR1B;KLHL25;CCDC50;B230312A22RIK;ARAP2
PDX1,29,907,0.038157894736842106,0.04355760457186764,-0.005399709835025537,0.788096723140719,0.9969737628002521,-0.2374138002185509,PIK3CG;TFPI;LMO4;SH2D4A;PKLR;OTUD5;BC028528;HOPX;ZFP106;ITGAL;TRF;IRF1;ROCK1;CCDC157;SIK2;HIST2H2BE;CTPS2;PDE7A;INPP4A;YPEL2;KLHL4;HOXC4;ZFP276;SATB1;ZFAND5;EIF4E3;SOX4;FAM107B;PLAC8
SOX5,23,728,0.030263157894736843,0.034961340825049224,-0.004698182930312381,0.7836165635444506,0.9818241035604854,-0.23940352739533935,CLK3;EIF2AK1;STX3;MFSD6;CTLA2B;MARCH2;PTP4A3;ODF2L;LYSMD3;PDE7A;SERPINB6B;RNF103;FCER1A;TMOD1;RPH3AL;SPNA2;PHF21A;RC3H2;KLHL25;CTSF;TNRC6B;EPB4.1L2;SLC6A9
PAX2,52,1516,0.06842105263157895,0.07280411083897613,-0.004383058207397178,0.6966029157444937,0.7327541939306528,-0.26491975737174217,PIK3CD;AA986860;ACSL6;CSNK1E;FNDC3B;RNF169;FBXO42;RAB8B;SERPINB6A;DNAJB2;HDAC7;APOE;F13A1;TCN2;DSP;SLC25A39;TET2;PPOX;CD96;KLHL25;TBCEL;EYA4;TUBB2A;FNBP1;RANBP10;NSD1;CBFB;ODF2L;SLC2A4;CCNG1;DOCK8;WIPI1;ARMC9;YOD1;FAM120A;LCK;TSEN34;CHDH;PPP1R9A;GAB3;PXN;YPEL5;STAU2;PHF21A;CDKL1;MYL9;MFAP3L;TBC1D24;MPP1;CTSB;PTPRE;NFIA
MYOG,67,1675,0.0881578947368421,0.080439898189502,0.0077179965473401085,0.2393233370815195,0.19077646591480502,-0.27279885513214364,SERF1;ENC1;RNF135;SH2D4A;PHLPP2;H2-M3;ALKBH5;NRP1;CD27;ZFP106;2310035K24RIK;PDGFC;NAPSA;PACS2;EPB4.1;PLEKHA2;ARHGAP25;APOL8;GPR97;IL18BP;AU041133;NSD1;3110002H16RIK;SESN1;TNFRSF13B;FAM129C;SLC19A2;PHF21A;CNP;ZFP276;SATB1;MYL9;HOXA5;TBC1D24;SQRDL;KHDRBS3;MTHFR;MECOM;F5;ZXDC;ATAT1;MAPKAPK3;EBF1;EHBP1L1;CARHSP1;FUT4;MPG;CLK3;DEPTOR;EAR3;EAR2;MAGEH1;HIST2H2BE;CLN8;ALOX5AP;SWAP70;ST3GAL2;YOD1;SGK3;ANXA4;H2AFY;DAB2IP;GCNT2;TMCC2;THBS1;AFF1;PLCG1
FOXA2,49,1441,0.06447368421052632,0.06920232435287903,-0.004728640142352705,0.7138976512533155,0.8881847624289966,-0.299332185015242,UBE2CBP;PTOV1;JDP2;ZXDC;SPATA13;IKBKG;E2F2;RAB3IL1;OTUD5;FRYL;IL6ST;CD53;BSDC1;ACAP1;CLCN3;MMD;XK;RAB3A;CAST;HBB-B2;CCDC91;SERTAD2;STX3;SWAP70;HHEX;SESN2;HEXB;CD1D1;TRIM2;UGT8A;ANXA3;GAB3;PDGFRB;UHMK1;GCNT1;PTPN18;NCKAP1L;NOTCH1;PON2;SHROOM4;YPEL2;HOXC5;HOXA5;PTPN6;COQ10A;SQRDL;PSME4;CENPB;PLAC8
RXRA,16,507,0.021052631578947368,0.024348076646016424,-0.003295445067069056,0.7524488014752541,1.1031832846171763,-0.31376995204272345,ACP5;FNBP1;NFKBIZ;ATAT1;PDE4B;CHDH;PDGFRB;NARF;SHROOM4;RAB44;HOXC4;TCN2;ZFAND6;MYL9;COQ10A;2900026A02RIK
HNF4A,14,461,0.018421052631578946,0.022138980934543532,-0.0037179283029645863,0.7880882459027607,1.3612989798069792,-0.32418682897962103,ORAI2;ACP5;ODF2L;RCBTB2;ST8SIA4;IKBKG;RNF103;EHBP1L1;TAB3;TMEM185B;TMEM229B;AFF3;CHST1;NFIA
AHR,17,454,0.02236842105263158,0.02180281419584114,5.656068567904404E-4,0.4935395403322355,0.463900220746179,-0.3275842083442192,TGFBR2;PTOV1;GM166;LIMD2;PTP4A3;ATAT1;TMEM167B;BEX6;XPO7;FBXO34;CPSF6;ACAP1;FAM82A1;1110018G07RIK;PSME3;TPM4;MTHFR
ARNT::AHR,7,207,0.009210526315789473,0.009940930701628008,-7.304043858385352E-4,0.6314666222386525,0.738917788050866,-0.33968803919054874,RAB37;ZFP60;ZFAND5;TIMP2;HOXA5;BANP;OXCT1
FOXO3A,19,597,0.025,0.02867022042933295,-0.0036702204293329495,0.7553696306046779,1.2691634531472562,-0.3560613605655986,3010026O09RIK;ACP5;FLNB;ARL4A;3110002H16RIK;ODF2L;DNA2;DNAJB2;TRIM2;MAN2A2;ANXA2;PGM2;CLCN3;DENND2C;FAM65B;TRIOBP;SATB1;SOCS2;PTPN6
ESRRB,4,65,0.005263157894736842,0.003121548287950824,0.002141609606786018,0.2251003850767613,0.24112879699402665,-0.3595733889248575,AGAP1;ICAM2;SHMT1;PPP1R9A
ARNT,4,139,0.005263157894736842,0.006675310954233299,-0.0014121530594964574,0.7458853505237579,1.3059437862127798,-0.38288100838783307,PARD6G;RPH3AL;EYA4;ANXA3
LEF1,59,1730,0.07763157894736843,0.08308120827930654,-0.005449629331938113,0.722754636013894,1.3182938009765304,-0.42803086042554045,HTATIP2;NFKBIZ;TMEM2;UBE2V2;CDKN1B;CREB3L2;BSDC1;IKZF2;GPR150;UBP1;HOPX;SPECC1;ZFP703;CST3;TBC1D10C;HMG20A;ACP5;RPL23;TRAF4;LYSMD3;VAV1;NCOA7;ATG4D;TSEN34;TMEM185B;MUC13;CAMKK2;FAM129C;FAM129B;NUPR1;LOR;RNF10;RAMP1;RAMP2;MTHFR;NFIA;PABPC4;AA986860;ACSL6;SFPQ;IKBKG;EBF1;SFI1;CYBA;TCN2;AGFG2;CLN8;PLEKHG2;GALNT10;ALOX5AP;HAGH;SIGLEC5;VIM;CDC25B;DAB2IP;EMB;RAD54B;NDRG1;MPND
SND1,5,90,0.006578947368421052,0.004322143783316525,0.0022568035851045273,0.24320620101463272,0.31545783686148793,-0.4460086846075784,CNP;H2-K1;GALNT10;TRIO;RASSF5
FOXA1,60,1705,0.07894736842105263,0.08188061278394083,-0.002933244362888207,0.6337662509895632,0.9841664837913549,-0.44885380961809646,ARIH1;TAOK1;SFMBT1;WHSC1L1;NEU3;HDAC7;E2F2;HIF3A;PLD3;APOA1BP;KRT18;STK17B;TMEM229B;FAM65B;UBP1;ZFP106;HS6ST1;CLCA1;RPTOR;3010026O09RIK;TGFBR2;CAPN2;RPL23;ODF2L;SCCPDH;LYSMD3;DNA2;LCK;ZRSR1;FCGR3;GEN1;MED6;SATB1;PRAMEF8;PTPN6;CENPB;PIK3CD;ARL4A;STRADB;GDF3;MS4A3;1110018G07RIK;ITGAL;ULK2;EIF4H;TTC14;BTRC;PDE4B;KCNA3;PCYT1B;TRIM2;PNPO;CHDH;GCNT1;GCH1;CDKN3;FAM82A1;COQ10A;ACVR1B;PSME4
SMAD3,2,72,0.002631578947368421,0.00345771502665322,-8.261360792847991E-4,0.73976955698283,2.0144771029253787,-0.6071967399580026,LAIR1;FNIP2
STAT1,3,68,0.003947368421052632,0.0032656197473947077,6.81748673657924E-4,0.4587116499753438,0.9465396823676709,-0.7376700645152331,CEBPD;PSMB9;IRF8
NRF1,60,1676,0.07894736842105263,0.08048792200931662,-0.0015405535882639931,0.5809651712454298,1.361206009276829,-0.7392226201906896,BTBD9;UBE2CBP;ZNFX1;CTLA2B;LRBA;UBE2V2;MYO1G;IMPA2;RNF103;SPINT2;PLD3;ATP6V0E2;ZFP106;FOXO4;SLC37A1;SLC25A39;EPB4.1;NFAT5;AU041133;2010011I20RIK;SIX5;DNA2;UGT8A;CAMKK2;MED6;SEC14L1;CIR1;ITPR3;CNP;GABARAPL2;TBC1D24;PIGA;CRTAP;PABPC4;BNIP2;PTP4A3;ZXDC;SFI1;TTLL4;ITGAL;EIF4H;UBE2C;CLN8;GM166;TTC14;BTRC;ARMC9;ZFP518B;SGK3;ZFYVE27;ARPC5L;GALNT6;GCC1;MCPT8;YPEL4;FAM82A1;SBK1;NDRG1;DHRS11;MGST3
ZFX,1,43,0.0013157894736842105,0.0020650242520290065,-7.49234778344796E-4,0.7937994694127074,3.7495995891283997,-0.8658740617858586,GADD45A
HNF1B,2,44,0.002631578947368421,0.0021130480718436345,5.185308755247865E-4,0.4852043197794256,1.8373862883467578,-1.3287705683235345,GDA;CTSF
EBF1,1,22,0.0013157894736842105,0.0010565240359218173,2.5926543776239323E-4,0.5617334815436251,3.585271471668239,-2.0677256339683807,CHDH
TCFCP2L1,1,17,0.0013157894736842105,8.164049368486769E-4,4.993845368355336E-4,0.4756100457434136,3.6126343284238684,-2.6847544611980902,LCP2
TAL1::GATA1,1,18,0.0013157894736842105,8.64428756663305E-4,4.513607170209055E-4,0.4940907490062739,3.9310395387280948,-2.7715246918646543,GM2A
