Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
PRKAA1,4,41,0.03636363636363636,0.009044782704610633,0.027318853659025727,0.02108392956422806,3.3314110916611104,-12.856728802438486,TP53;RB1;EP300;HNF4A
EIF2AK2,4,42,0.03636363636363636,0.009265387160820648,0.027098249202815713,0.022681485117627454,3.406535591378064,-12.897846588410765,HSP90AA1;TP53;STAT1;STAT3
KDR,3,42,0.02727272727272727,0.009265387160820648,0.018007340111906623,0.08973402707837204,5.403525635534116,-13.027388262289366,CTNNB1;HSP90AA1;STAT1
ABL2,1,23,0.00909090909090909,0.0050739024928303554,0.004017006598078735,0.43835715625760874,16.064024901929407,-13.248343109008728,CEBPB
PAK2,3,48,0.02727272727272727,0.010589013898080741,0.016683713374646532,0.11923102680271004,6.316701138673653,-13.433679459841963,MYC;JUN;ABL1
MET,2,38,0.01818181818181818,0.008382969335980588,0.009798848845837593,0.24462122261315766,9.89365489703106,-13.930704333727393,CTNNB1;STAT3
EPHB2,2,38,0.01818181818181818,0.008382969335980588,0.009798848845837593,0.24462122261315766,10.137259203140378,-14.273709987163928,FOS;ABL1
FES,1,23,0.00909090909090909,0.0050739024928303554,0.004017006598078735,0.43835715625760874,17.42725095294999,-14.372624636790132,STAT3
TGFBR2,4,37,0.03636363636363636,0.00816236487977057,0.02820127148386579,0.015398408517070245,3.6169871303833765,-15.095463662395208,PML;CTNNB1;SMAD4;SMAD3
AKT2,3,41,0.02727272727272727,0.009044782704610633,0.01822794456811664,0.08515735391120423,6.210650909537919,-15.29841387169707,CTNNB1;HSP90AA1;ESR1
MAP3K5,3,40,0.02727272727272727,0.008824178248400618,0.018448549024326653,0.08068464973061844,6.143814456872789,-15.465252363071787,TRAF6;MAPK14;MAPK8
NTRK2,3,31,0.02727272727272727,0.006838738142510479,0.020433989130216792,0.045497172540029815,5.144449425885752,-15.89688939184614,SQSTM1;TRAF6;UBB
ITK,2,31,0.01818181818181818,0.006838738142510479,0.011343080039307701,0.18341206854190042,9.493278842336382,-16.100789992749885,SMAD4;ERBB2IP
BRAF,1,21,0.00909090909090909,0.004632693580410324,0.004458215510498766,0.41062894279980966,18.129423146487614,-16.1363702312802,MAPK1
PLK3,5,18,0.045454545454545456,0.003970880211780278,0.04148366524276518,1.6309558160802258E-4,1.8741211467088454,-16.344536877625053,TP53;ATF2;MAPK1;HIF1A;JUN
CAMK2B,3,32,0.02727272727272727,0.007059342598720494,0.02021338467400678,0.04893083153621002,5.464863622983214,-16.489393024674563,CEBPB;CREB1;ETS1
JAK3,2,35,0.01818181818181818,0.00772115596735054,0.01046066221446764,0.21818064509179236,11.306533675631885,-17.21342768325887,STAT1;STAT3
MAP3K10,1,21,0.00909090909090909,0.004632693580410324,0.004458215510498766,0.41062894279980966,19.388794963533105,-17.25729337011836,TUBB
MST1R,1,19,0.00909090909090909,0.004191484667990294,0.004899424422918797,0.38154484361431323,17.93314587871167,-17.279068270148766,RELA
TRRAP,5,11,0.045454545454545456,0.0024266490183101697,0.04302789643623529,2.4173576913452727E-5,1.644494152444286,-17.481384596162517,E2F1;MAX;ESR1;MYC;BRCA1
