TF,Target/Input,Targets/Database,Fraction/Input,Fraction/Database,Difference,P-value,Z-score,Combined Score,Genes
PPARG::RXRA,1,12,0.0031847133757961785,5.762858377755367E-4,0.002608427538020642,0.1768571772599631,-0.01676357010194653,0.0290414230875594,MYLK
NFATC3,27,1801,0.08598726114649681,0.08649089948614513,-5.03638339648324E-4,0.5421350176466014,-0.0031974452638142527,0.0019576045230622163,NET1;ABCB1A;COL18A1;GPM6B;KIT;CD28;RBMS1;CSGALNACT1;SMPX;ITM2A;BMP2K;SESN1;DDC;HOXA3;HOXA5;RUNX2;FABP4;GRAMD3;QK;PLA2G7;CAR1;TUBA8;IRF4;SIGLEC5;TSC22D1;ABCD2;PGCP
TP53,9,1266,0.028662420382165606,0.060798155885319116,-0.03213573550315351,0.9969142226952494,2.283963497507666,-0.0070586991220130055,TMEM191C;CASP3;FKBP1B;CD28;TUBA8;METAP2;TTC14;CKB;STARD10
NR5A2,16,1748,0.050955414012738856,0.08394563703596984,-0.032990223023230986,0.9902263589043543,2.1036235377175303,-0.020661194285624327,RGS3;PACSIN1;NRGN;SPINK4;ANPEP;KIT;CD27;NEDD9;ZFP146;H2AFY2;SEC14L2;PTPN2;FKBP1B;EAR1;CHAD;HOMER2
SRF,22,1782,0.07006369426751592,0.08557844690966719,-0.01551475264215127,0.8609241890428971,0.15804431549112258,-0.023666951067926885,ATRX;CD36;ABCB1A;SPINK4;CD28;CSN2;PROCR;SYTL2;CSN1S2B;RPRM;CRISP1;FCER1A;MED1;ARHGAP5;RHAG;SNRK;UBE3A;PCMTD1;NDN;POSTN;TULP4;KIFC5B
SOX5,11,728,0.03503184713375796,0.034961340825049224,7.050630870873709E-5,0.5404524135654333,0.04582334164839196,-0.028197333130387477,DMKN;DIAP2;RPRM;PAWR;ALDH3A1;FCER1A;CHI3L4;GMPR;CAR1;PMAIP1;MNS1
SOX10,7,451,0.022292993630573247,0.021658742736397254,6.342508941759931E-4,0.5229176575606487,0.05855559546457741,-0.037963423563508646,PTGER4;ZEB2;RBM25;DFNA5;METAP2;NRIP3;IL6RA
TBP,38,3182,0.12101910828025478,0.15281179465014647,-0.03179268636989169,0.9524520342424193,0.7979643368245652,-0.03887325638748432,COL18A1;IL1RL1;EMR1;SRPK2;FFAR2;CSN1S2B;CRISP3;CRISP1;FCER1A;HYOU1;EPHA3;PRKCB;MSR1;PTPN22;MCPT2;ITK;A930001N09RIK;CD36;CD28;CSN2;NPHP1;SYTL2;SESN1;TRPM7;RUNX2;ARHGAP5;RHAG;ZEB2;CAR1;PRKACB;SVS2;CLNK;ANGPT1;TSC22D3;POSTN;B3GNT5;HAVCR2;CALCRL
NKX3-2,10,1122,0.03184713375796178,0.05388272583201268,-0.022035592074050897,0.97512654100856,1.656101404287811,-0.04171393310611301,NET1;SLC35A3;CD36;FANCI;GZMB;ATP6V0A1;ELTD1;PRKACB;FOXP1;GGTA1
NOBOX,1,201,0.0031847133757961785,0.009652787782740238,-0.00646807440694406,0.952064224262335,1.5849183208469915,-0.07785560034184211,PDGFRB
CPEB1,25,1748,0.07961783439490445,0.08394563703596984,-0.004327802641065387,0.6379643174857593,0.1869580704444984,-0.08403259094463851,ATRX;FUS;GPM6B;CSN2;PTPRF;2610018G03RIK;FFAR2;CSN1S2B;SESN1;CLEC4B1;LANCL2;RHAG;CLEC10A;ZEB2;FKBP1B;CAR1;PRKACB;PRNP;SVS2;EAR1;KCNE3;MCPT4;TPH1;RBM25;KIFC5B
NFYB,25,1748,0.07961783439490445,0.08394563703596984,-0.004327802641065387,0.6379643174857593,0.1925700012916455,-0.08655500192249416,ATRX;FUS;GPM6B;CSN2;PTPRF;2610018G03RIK;FFAR2;CSN1S2B;SESN1;CLEC4B1;LANCL2;RHAG;CLEC10A;ZEB2;FKBP1B;CAR1;PRKACB;PRNP;SVS2;EAR1;KCNE3;MCPT4;TPH1;RBM25;KIFC5B
YY1,18,1700,0.05732484076433121,0.0816404936848677,-0.024315652920536487,0.9581803836049755,2.191370274687491,-0.09361364392653879,AQR;ABHD5;PAPSS2;DUSP3;OAF;DDX4;SPINK4;LAIR1;SLPI;LAT;SLC15A4;MTAP7;PIGN;ITSN1;RSPH9;MBOAT1;TSC22D1;UNC119B
FOXA1,19,1705,0.06050955414012739,0.08188061278394083,-0.021371058643813445,0.9353750456968379,1.7103099789645138,-0.11426189603947498,ATRX;KRT18;KIT;CD28;FGFR1;CRISP3;ENY2;MED1;RUNX2;FABP4;CAR8;METAP2;TTC14;PITPNC1;PCMTD1;POSTN;NOV;ABCD2;SH3D19
JUN,27,1699,0.08598726114649681,0.08159246986505307,0.004394791281443738,0.41855077778761446,0.1371469080182631,-0.11944906828762254,ABHD6;LRBA;APLF;SLC41A3;IL1RL2;GPM6B;CD27;GCET2;NEDD9;LAIR1;NRIP3;SLC37A3;SYTL2;HLF;CTNNAL1;HDC;IFT57;ARGLU1;PTPN2;HIPK2;USP9X;PMAIP1;TSC22D1;POSTN;ABCD3;MSI2;UNC119B
IRF2,23,1706,0.0732484076433121,0.08192863660375546,-0.008680228960443362,0.7404596853325435,0.4301882031497056,-0.12926471043005255,MEF2C;CD28;RBMS1;FAM198B;SLC37A3;SRPK2;ITM2A;SESN1;TRPM7;CLEC4B1;H2AFY2;PVR;RUNX2;PIGN;RHAG;IL6;LTN1;MLLT3;UBE3A;SOAT1;PITPNC1;ADRB2;TSC22D3
USF1,13,1219,0.041401273885350316,0.0585410363540316,-0.017139762468681284,0.9265476322347463,1.6984844623933526,-0.12957708009037835,TGFBI;SLA2;SLC35A3;ABCB10;KRT18;2610507B11RIK;PRNP;SLC39A8;NKG7;GGTA1;NUPR1;TLR4;ITK
NKX2-5,5,515,0.01592356687898089,0.024732267204533448,-0.008808700325552556,0.8883136848004098,1.1968425346805291,-0.14174247994015682,NET1;SLC35A3;ELTD1;PRKACB;FOXP1
KLF4,1,163,0.0031847133757961785,0.007827882629784374,-0.004643169253988195,0.9149196608305737,1.6065213103787035,-0.142850300419433,SLC39A4
HAND1::TCFE2A,2,110,0.006369426751592357,0.005282620179609086,0.0010868065719832707,0.4975461473118932,0.24389543674563502,-0.17025534810377144,NPHP1;PBX3
ELF5,8,556,0.025477707006369428,0.026701243816933198,-0.0012235368105637696,0.602333897860738,0.36711634122867476,-0.1861071841265232,ARF6;UHMK1;ECM1;MYL10;GCET2;GALC;EMR1;PIGN
