Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
PRKACB,4,120,0.05063291139240506,0.026472534745201854,0.02416037664720321,0.16210876558129916,4.21404464794095,-7.667402726788514,SMAD3;SMAD2;TP53;POU2F1
MTOR,3,86,0.0379746835443038,0.018971983234061327,0.01900270031024247,0.1950405672861992,4.804964008966058,-7.8539428919737135,JUN;STAT3;DNMT1
PRKCE,3,70,0.0379746835443038,0.01544231193470108,0.022532371609602718,0.12878626482945196,4.007626373652959,-8.214035465993037,MAPK1;MAPK3;STAT3
PRKD1,2,54,0.02531645569620253,0.011912640635340834,0.013403815060861697,0.24897377347408708,6.165206922994196,-8.572151273249855,CTNNB1;JUN
BMPR2,1,38,0.012658227848101266,0.008382969335980588,0.004275258512120678,0.49167968315720273,12.124857205339621,-8.607773504328101,CTBP1
BTK,2,59,0.02531645569620253,0.013015662916390912,0.01230079277981162,0.28094523495881685,6.802003198518458,-8.635792801656232,RELA;TP53
ADRBK1,2,56,0.02531645569620253,0.012353849547760865,0.012962606148441667,0.2617577158896194,6.540675784744371,-8.766702901906141,MAPK3;MAPK14
ITK,1,31,0.012658227848101266,0.006838738142510479,0.005819489705590787,0.42579402441089614,10.543718572228041,-9.002222282100782,SMAD4
AURKA,2,51,0.02531645569620253,0.011250827266710787,0.014065628429491744,0.22984996905489197,6.250879908305728,-9.190846825262074,AR;TP53
PAK2,2,48,0.02531645569620253,0.010589013898080741,0.01472744179812179,0.21084187533407864,5.915483351631559,-9.208318421732377,CASP3;JUN
JAK3,1,35,0.012658227848101266,0.00772115596735054,0.004937071880750725,0.46441074397859883,12.097157507026353,-9.278349168335271,STAT3
CAMK2B,1,32,0.012658227848101266,0.007059342598720494,0.005598885249380772,0.4356984506301635,11.473901572266994,-9.532573670300128,CEBPB
MET,3,38,0.0379746835443038,0.008382969335980588,0.02959171420832321,0.03235065792154866,2.8213150711881436,-9.680273164459855,CTNNB1;CASP3;STAT3
RIPK1,3,54,0.0379746835443038,0.011912640635340834,0.026062042908962964,0.07325174308538772,3.746154911372912,-9.79189913383034,NFKB1;HSPA1A;HSPA8
